time,queue_density,dynamic_density
61.2,0.828313,0
61.2667,0.827164,0.000384832
61.3333,0.825943,0
61.4,0.825643,0.000112634
61.4667,0.826267,0.000915149
61.5333,0.826356,0.00159564
61.6,0.826633,0.00127182
61.6667,0.826685,0.00355266
61.7333,0.826553,0.00136568
61.8,0.826802,0.000994931
61.8667,0.826877,0.000525624
61.9333,0.826718,0.000356674
62,0.814647,0.000253426
62.0667,0.815295,0.000952694
62.1333,0.816182,0.00036606
62.2,0.816027,0.00012202
62.2667,0.816313,0.000309743
62.3333,0.818162,0.000145485
62.4,0.819035,0
62.4667,0.821405,0
62.5333,0.824348,0
62.6,0.825131,0
62.6667,0.827839,0
62.7333,0.829932,9.38615e-06
62.8,0.830411,0.000201802
62.8667,0.83158,7.97822e-05
62.9333,0.833372,0.000408297
63,0.834386,0.000886991
63.0667,0.835118,0.00125305
63.1333,0.835348,0.000131406
63.2,0.835827,7.03961e-05
63.2667,0.836409,0.000229961
63.3333,0.836216,0
63.4,0.836062,0
63.4667,0.836827,0
63.5333,0.837343,0
63.6,0.83746,2.34654e-05
63.6667,0.832969,5.16238e-05
63.7333,0.834297,0.000154871
63.8,0.835226,0.00104656
63.8667,0.836423,0.000581941
63.9333,0.835832,0.000713347
64,0.83571,0.000619486
64.0667,0.836296,0.000624179
64.1333,0.836812,0.00129529
64.2,0.837272,0.0032523
64.2667,0.83716,0.00280176
64.3333,0.838408,0.00326638
64.4,0.838469,0.000525624
64.4667,0.839783,0.000295664
64.5333,0.840032,0.000511545
64.6,0.83975,0.00159095
64.6667,0.840436,0.000492773
64.7333,0.84129,0.000736812
64.8,0.841947,0.000492773
64.8667,0.842083,0.00168951
64.9333,0.842848,0.000356674
65,0.843096,9.38615e-06
65.0667,0.842355,0.000131406
65.1333,0.843998,0.000506852
65.2,0.844378,0.000394218
65.2667,0.843566,0.00153463
65.3333,0.838788,0.00102778
65.4,0.841477,0.000258119
65.4667,0.843195,7.50892e-05
65.5333,0.844152,4.22377e-05
65.6,0.845007,0.000919842
65.6667,0.844509,0.000685189
65.7333,0.842796,0.000863525
65.8,0.842993,0.00121551
65.8667,0.842195,9.38615e-06
65.9333,0.842224,9.85545e-05
66,0.841543,0.000258119
66.0667,0.841543,0.000854139
66.1333,0.842486,0.0010137
66.2,0.84251,0.000938615
66.2667,0.84328,0.000924535
66.3333,0.842707,0
66.4,0.842355,0
66.4667,0.843631,0
66.5333,0.843486,0
66.6,0.843575,0
66.6667,0.844786,8.91684e-05
66.7333,0.844809,0.000464614
66.8,0.84541,0.000431763
66.8667,0.843913,0.000825981
66.9333,0.843871,0
67,0.83027,0.000140792
67.0667,0.830697,0.000225268
67.1333,0.833828,0.000868219
67.2,0.834039,0.000253426
67.2667,0.834658,0
67.3333,0.83464,0
67.4,0.83111,3.28515e-05
67.4667,0.832504,0
67.5333,0.833016,3.28515e-05
67.6,0.833659,7.50892e-05
67.6667,0.832697,0
67.7333,0.8325,0
67.8,0.832988,3.28515e-05
67.8667,0.833729,1.87723e-05
67.9333,0.834142,1.40792e-05
68,0.833133,1.87723e-05
68.0667,0.833818,0
68.1333,0.834625,0
68.2,0.83432,9.38615e-06
68.2667,0.834945,6.5703e-05
68.3333,0.834588,4.22377e-05
68.4,0.834982,9.38615e-06
68.4667,0.833936,9.38615e-06
68.5333,0.834278,0
68.6,0.834072,0
68.6667,0.834987,0
68.7333,0.834809,4.69307e-06
68.8,0.835451,1.87723e-05
68.8667,0.834855,1.87723e-05
68.9333,0.83479,2.34654e-05
69,0.834607,4.69307e-06
69.0667,0.825366,4.69307e-06
69.1333,0.827389,0.0018303
69.2,0.827572,5.63169e-05
69.2667,0.827309,3.75446e-05
69.3333,0.827666,3.75446e-05
69.4,0.827135,0
69.4667,0.827994,0
69.5333,0.828018,0
69.6,0.82837,0.000107941
69.6667,0.829787,0.000140792
69.7333,0.830167,0.000107941
69.8,0.831528,0.000309743
69.8667,0.830974,7.03961e-05
69.9333,0.830125,0
70,0.829369,9.38615e-06
70.0667,0.828834,0
70.1333,0.829186,0
70.2,0.827849,0
70.2667,0.82791,9.38615e-06
70.3333,0.829388,4.69307e-05
70.4,0.829121,0
70.4667,0.829097,0
70.5333,0.829778,1.87723e-05
70.6,0.829618,1.40792e-05
70.6667,0.829646,1.40792e-05
70.7333,0.81666,4.69307e-06
70.8,0.818129,0
70.8667,0.817064,9.38615e-06
70.9333,0.816665,0
71,0.817665,0
71.0667,0.818378,0
71.1333,0.818824,4.69307e-06
71.2,0.819917,0
71.2667,0.819866,0.00114511
71.3333,0.820021,3.28515e-05
71.4,0.821532,0
71.4667,0.822456,0
71.5333,0.822381,0
71.6,0.823902,0
71.6667,0.824404,5.63169e-05
71.7333,0.824578,3.28515e-05
71.8,0.825512,0
71.8667,0.824779,0
71.9333,0.825451,0
72,0.824338,0
72.0667,0.825084,0
72.1333,0.824531,1.87723e-05
72.2,0.825803,0
72.2667,0.825535,0
72.3333,0.825892,0
72.4,0.822438,0
72.4667,0.824212,0.000140792
72.5333,0.824202,0.000154871
72.6,0.826582,0
72.6667,0.825882,0
72.7333,0.82776,0
72.8,0.82829,0
72.8667,0.830026,0
72.9333,0.831059,0
73,0.831791,0
73.0667,0.832607,0
73.1333,0.83173,0
73.2,0.832828,0
73.2667,0.833166,0
73.3333,0.833631,0
73.4,0.833175,0
73.4667,0.834198,0
73.5333,0.83409,0
73.6,0.834236,0
73.6667,0.834241,0
73.7333,0.834954,0
73.8,0.835639,0
73.8667,0.835217,0
73.9333,0.835578,0
74,0.835644,0
74.0667,0.826291,0
74.1333,0.82684,9.38615e-06
74.2,0.828318,0
74.2667,0.828412,0
74.3333,0.828487,1.40792e-05
74.4,0.827924,7.03961e-05
74.4667,0.827713,4.69307e-05
74.5333,0.827769,9.38615e-06
74.6,0.828022,0
74.6667,0.828144,0
74.7333,0.828501,4.69307e-06
74.8,0.828703,4.69307e-06
74.8667,0.829867,4.69307e-06
74.9333,0.829857,9.38615e-06
75,0.829196,0
75.0667,0.828553,0
75.1333,0.82852,0
75.2,0.828576,0
75.2667,0.828402,3.75446e-05
75.3333,0.828069,4.69307e-05
75.4,0.826821,0
75.4667,0.825953,0
75.5333,0.825962,0
75.6,0.824183,4.69307e-06
75.6667,0.823709,0
75.7333,0.813694,0
75.8,0.813568,0.00012202
75.8667,0.812244,0
75.9333,0.813474,0
76,0.814187,0
76.0667,0.814394,0
76.1333,0.815337,4.69307e-06
76.2,0.815187,0
76.2667,0.815872,0
76.3333,0.815966,0.000642951
76.4,0.816524,0.000361367
76.4667,0.81682,6.5703e-05
76.5333,0.817552,0
76.6,0.818669,9.38615e-06
76.6667,0.818922,0
76.7333,0.818969,0
76.8,0.819002,9.38615e-06
76.8667,0.819237,3.75446e-05
76.9333,0.819683,8.91684e-05
77,0.820133,0.000107941
77.0667,0.820368,4.69307e-05
77.1333,0.82003,4.69307e-06
77.2,0.820222,0
77.2667,0.820908,0
77.3333,0.821246,3.75446e-05
77.4,0.814605,7.03961e-05
77.4667,0.815694,9.38615e-06
77.5333,0.815506,9.38615e-06
77.6,0.815412,0
77.6667,0.815332,0
77.7333,0.814976,0
77.8,0.81544,0
77.8667,0.815844,0
77.9333,0.816994,0
78,0.817885,0
78.0667,0.81843,0
78.1333,0.818965,0
78.2,0.820086,0
78.2667,0.820715,0
78.3333,0.820537,0
78.4,0.821016,0
78.4667,0.821292,0
78.5333,0.820992,0
78.6,0.822095,0
78.6667,0.82263,0
78.7333,0.822499,0.000314436
78.8,0.821644,0
78.8667,0.822269,0
78.9333,0.821898,1.40792e-05
79,0.822137,0
79.0667,0.812596,0
79.1333,0.813122,0
79.2,0.813943,0
79.2667,0.815037,0.00192885
79.3333,0.816121,0.00036606
79.4,0.816731,0
79.4667,0.81605,0
79.5333,0.816754,0
79.6,0.818444,0
79.6667,0.818838,0
79.7333,0.818805,0
79.8,0.819429,0
79.8667,0.81988,0
79.9333,0.820922,1.40792e-05
80,0.820715,0
80.0667,0.821156,0
80.1333,0.821476,0
80.2,0.821208,0
80.2667,0.820983,4.69307e-06
80.3333,0.8211,2.81584e-05
80.4,0.820753,0
80.4667,0.821386,0
80.5333,0.821095,8.91684e-05
80.6,0.821405,0
80.6667,0.821917,0
80.7333,0.812629,9.38615e-06
80.8,0.815102,0.001896
80.8667,0.81506,3.28515e-05
80.9333,0.816384,4.69307e-06
81,0.816454,5.16238e-05
81.0667,0.817491,0.000563169
81.1333,0.81789,0.000117327
81.2,0.818472,0
81.2667,0.819523,0
81.3333,0.819969,0
81.4,0.820443,0
81.4667,0.820696,1.87723e-05
81.5333,0.820626,3.75446e-05
81.6,0.820645,0.000746199
81.6667,0.820612,0
81.7333,0.822339,0.000760278
81.8,0.824052,0.0014877
81.8667,0.824174,0.000164258
81.9333,0.824606,0.00141261
82,0.825742,0.000215881
82.0667,0.825587,0.000229961
82.1333,0.826136,9.85545e-05
82.2,0.825817,9.38615e-05
82.2667,0.826774,0.000431763
82.3333,0.826844,0
82.4,0.822555,0
82.4667,0.824517,1.40792e-05
82.5333,0.825699,0.000248733
82.6,0.826802,0.00204618
82.6667,0.829327,0.00041299
82.7333,0.829426,0.00054909
82.8,0.829397,0.000422377
82.8667,0.828647,0.000722733
82.9333,0.828149,0.00167073
83,0.830008,0.00152994
83.0667,0.828393,0.000126713
83.1333,0.829632,0.000398911
83.2,0.828811,0.000276891
83.2667,0.82989,0.000999625
83.3333,0.82935,0.000694575
83.4,0.828262,0.000816595
83.4667,0.827858,3.28515e-05
83.5333,0.827464,0
83.6,0.827572,0
83.6667,0.827806,0
83.7333,0.827666,0
83.8,0.82615,0
83.8667,0.827989,0
83.9333,0.82814,0.00100432
84,0.830115,0.000215881
84.0667,0.821283,0.000187723
84.1333,0.823831,0.000863525
84.2,0.823592,8.91684e-05
84.2667,0.82469,0
84.3333,0.824803,0
84.4,0.823878,0
84.4667,0.826422,0
84.5333,0.82714,0
84.6,0.827628,0
84.6667,0.828679,0
84.7333,0.828886,0
84.8,0.830003,0
84.8667,0.829238,0
84.9333,0.830078,0
85,0.830242,5.16238e-05
85.0667,0.831181,0
85.1333,0.830871,0
85.2,0.833279,0
85.2667,0.834067,0
85.3333,0.833931,1.87723e-05
85.4,0.832551,0
85.4667,0.831575,0
85.5333,0.830937,0.000178337
85.6,0.831129,0.000980852
85.6667,0.83065,0.000647644
85.7333,0.822757,0.000666416
85.8,0.823864,0.000985545
85.8667,0.825474,0.00468838
85.9333,0.826305,0.001896
86,0.826769,0.00151586
86.0667,0.828675,0.00285339
86.1333,0.82997,0.00294256
86.2,0.831598,0.00349165
86.2667,0.832593,0.00048808
86.3333,0.833382,0.000361367
86.4,0.833194,3.28515e-05
86.4667,0.833358,2.34654e-05
86.5333,0.834245,0
86.6,0.834288,0.000117327
86.6667,0.833546,0.00123897
86.7333,0.834452,0.00229961
86.8,0.83333,0.00156749
86.8667,0.83227,0.00119204
86.9333,0.831491,0.00137976
87,0.830331,0.00249202
87.0667,0.829379,0.00178337
87.1333,0.828069,0.000628872
87.2,0.827379,0.000173644
87.2667,0.827558,0.00053501
87.3333,0.827938,9.38615e-05
87.4,0.818111,0
87.4667,0.818669,0
87.5333,0.818594,0
87.6,0.820814,0.000431763
87.6667,0.820232,0.000333208
87.7333,0.820781,0.000206495
87.8,0.820208,0.000164258
87.8667,0.8211,0.00042707
87.9333,0.821344,0.000361367
88,0.822461,0.00030505
88.0667,0.822583,0.000408297
88.1333,0.823357,0.000136099
88.2,0.823034,0
88.2667,0.821992,0
88.3333,0.822395,0
88.4,0.822137,0
88.4667,0.822109,0.00104656
88.5333,0.82164,0
88.6,0.821452,9.38615e-05
88.6667,0.821138,0.000126713
88.7333,0.821058,0
88.8,0.820753,4.69307e-06
88.8667,0.820711,4.69307e-06
88.9333,0.821077,0.0022386
89,0.82087,0.00214943
89.0667,0.809288,0.000258119
89.1333,0.809977,0.00024404
89.2,0.813112,0.00946593
89.2667,0.813924,0.00672048
89.3333,0.814863,0.00958795
89.4,0.81674,0.0121081
89.4667,0.816707,0.0126478
89.5333,0.817205,0.0110663
89.6,0.817651,0.0143045
89.6667,0.819021,0.0177023
89.7333,0.820039,0.0168341
89.8,0.819791,0.0153886
89.8667,0.820222,0.0179088
89.9333,0.819903,0.015703
90,0.82026,0.014694
90.0667,0.821335,0.0183828
90.1333,0.820898,0.0101417
90.2,0.821912,0.0105829
90.2667,0.821954,0.0191712
90.3333,0.822419,0.0130608
90.4,0.822086,0.0128496
90.4667,0.8221,0.0121785
90.5333,0.821635,0.00733058
90.6,0.822381,0.00846161
90.6667,0.822179,0.0138962
90.7333,0.812329,0.00437864
90.8,0.811888,0.00348226
90.8667,0.813417,0.0114746
90.9333,0.81475,0.0109724
91,0.813192,0.00923127
91.0667,0.813699,0.00965834
91.1333,0.814586,0.00942369
91.2,0.813554,0.00976159
91.2667,0.812535,0.0108645
91.3333,0.812408,0.0116247
91.4,0.814563,0.0132955
91.4667,0.813788,0.0125258
91.5333,0.814755,0.0131828
91.6,0.814023,0.0147832
91.6667,0.813291,0.0146752
91.7333,0.813417,0.0121738
91.8,0.814089,0.0124273
91.8667,0.814577,0.0145063
91.9333,0.813051,0.0125117
92,0.812624,0.0126995
92.0667,0.812244,0.0126478
92.1333,0.811301,0.0121691
92.2,0.810437,0.0129247
92.2667,0.809489,0.0119814
92.3333,0.809156,0.011193
92.4,0.800263,0.00862587
92.4667,0.800432,0.00671109
92.5333,0.802009,0.00619955
92.6,0.80176,0.0064342
92.6667,0.802074,0.00497466
92.7333,0.801361,0.004266
92.8,0.800319,0.00575371
92.8667,0.799564,0.00354327
92.9333,0.799183,0.00339778
93,0.798752,0.00323822
93.0667,0.799057,0.00290501
93.1333,0.799972,0.00215881
93.2,0.79908,0.00234654
93.2667,0.797574,0.000431763
93.3333,0.79732,0.000431763
93.4,0.798559,0.00178337
93.4667,0.799798,0.00266567
93.5333,0.799939,0.00242632
93.6,0.799592,0.000769664
93.6667,0.79931,0.00121551
93.7333,0.799113,0.000563169
93.8,0.798249,0.00156749
93.8667,0.798944,0.00042707
93.9333,0.798902,0.00280646
94,0.798437,0.000281584
94.0667,0.79335,0.00344941
94.1333,0.794321,0.00393749
94.2,0.796391,0.00283462
94.2667,0.798508,0.00668294
94.3333,0.797259,0.00228083
94.4,0.79648,0.0026422
94.4667,0.798822,0.0173691
94.5333,0.797231,0.00251079
94.6,0.798315,0.00468369
94.6667,0.798315,0.00362775
94.7333,0.799409,0.00815656
94.8,0.802271,0.0119392
94.8667,0.804566,0.0237563
94.9333,0.805632,0.0257791
95,0.804374,0.0180965
95.0667,0.802117,0.00603998
95.1333,0.802431,0.00449127
95.2,0.804411,0.00882298
95.2667,0.804519,0.020856
95.3333,0.805505,0.012554
95.4,0.811934,0.0494415
95.4667,0.816839,0.0852825
95.5333,0.814159,0.0618265
95.6,0.820631,0.090337
95.6667,0.832068,0.134461
95.7333,0.803886,0.0072461
95.8,0.805439,0.00613854
95.8667,0.821541,0.11124
95.9333,0.814947,0.0723062
96,0.814605,0.0768585
96.0667,0.823813,0.0951051
96.1333,0.823221,0.0926319
96.2,0.832842,0.153994
96.2667,0.837474,0.161916
96.3333,0.836634,0.154327
96.4,0.844913,0.17614
96.4667,0.850967,0.215257
96.5333,0.8445,0.18938
96.6,0.841496,0.186202
96.6667,0.850704,0.23746
96.7333,0.852483,0.242571
96.8,0.848766,0.232293
96.8667,0.846283,0.24258
96.9333,0.844903,0.233692
97,0.841402,0.231364
97.0667,0.832213,0.196447
97.1333,0.828661,0.186132
97.2,0.827924,0.211437
97.2667,0.825699,0.228388
97.3333,0.832293,0.252656
97.4,0.786418,0.0851793
97.4667,0.784996,0.0862024
97.5333,0.810381,0.222414
97.6,0.783931,0.0868688
97.6667,0.778956,0.0953492
97.7333,0.799657,0.212615
97.8,0.772386,0.0840295
97.8667,0.775131,0.0938239
97.9333,0.797766,0.229909
98,0.789267,0.212887
98.0667,0.742505,0.00212596
98.1333,0.741219,0.00266097
98.2,0.772395,0.209288
98.2667,0.776441,0.274357
98.3333,0.773784,0.265346
98.4,0.775892,0.336465
98.4667,0.763873,0.313788
98.5333,0.759762,0.300915
98.6,0.74259,0.228163
98.6667,0.74357,0.248278
98.7333,0.760278,0.342834
98.8,0.759635,0.35458
98.8667,0.726628,0.180632
98.9333,0.725319,0.169636
99,0.738281,0.311662
99.0667,0.727281,0.313286
99.1333,0.725394,0.320856
99.2,0.731369,0.338446
99.2667,0.722996,0.293106
99.3333,0.718866,0.27133
99.4,0.679092,0.0874226
99.4667,0.667083,0.0025718
99.5333,0.662601,0.00367937
99.6,0.689999,0.187207
99.6667,0.667289,0.0294913
99.7333,0.664492,0.0291909
99.8,0.692622,0.251643
99.8667,0.693143,0.263849
99.9333,0.693993,0.276225
100,0.695579,0.281462
100.067,0.702454,0.290013
100.133,0.698264,0.270565
100.2,0.702248,0.276774
100.267,0.699296,0.27744
100.333,0.698996,0.300615
100.4,0.696302,0.281481
100.467,0.67821,0.14725
100.533,0.675282,0.142618
100.6,0.686916,0.227656
100.667,0.685179,0.242378
100.733,0.683518,0.340248
100.8,0.670711,0.292745
100.867,0.688873,0.370255
100.933,0.717191,0.455585
101,0.7188,0.468575
101.067,0.716285,0.544833
101.133,0.691839,0.474512
101.2,0.687901,0.475756
101.267,0.626915,0.262728
101.333,0.618331,0.247851
101.4,0.619026,0.266815
101.467,0.597761,0.25818
101.533,0.60451,0.292862
101.6,0.625502,0.378079
101.667,0.657622,0.50245
101.733,0.644678,0.469744
101.8,0.633133,0.443627
101.867,0.638699,0.462413
101.933,0.638319,0.465201
102,0.63119,0.461094
102.067,0.64518,0.502408
102.133,0.631078,0.477975
102.2,0.633049,0.489783
102.267,0.563305,0.259367
102.333,0.557157,0.254421
102.4,0.609762,0.446278
102.467,0.622156,0.454702
102.533,0.628201,0.485883
102.6,0.615558,0.449521
102.667,0.61973,0.450324
102.733,0.622926,0.460428
102.8,0.63471,0.485785
102.867,0.649498,0.510076
102.933,0.645161,0.499263
103,0.649549,0.518627
103.067,0.660273,0.524395
103.133,0.654928,0.510114
103.2,0.654688,0.515928
103.267,0.66568,0.526741
103.333,0.643223,0.503567
103.4,0.651126,0.52164
103.467,0.66843,0.544988
103.533,0.652196,0.521978
103.6,0.657697,0.538629
103.667,0.656317,0.517153
103.733,0.640928,0.495349
103.8,0.642374,0.49618
103.867,0.650854,0.504806
103.933,0.643298,0.516721
104,0.643617,0.516374
104.067,0.631279,0.47033
104.133,0.617219,0.446935
104.2,0.636024,0.506791
104.267,0.650737,0.525277
104.333,0.635428,0.500676
104.4,0.636254,0.504172
104.467,0.647179,0.521335
104.533,0.634029,0.510222
104.6,0.642275,0.527164
104.667,0.599643,0.380336
104.733,0.59565,0.372658
104.8,0.636733,0.503379
104.867,0.634438,0.486789
104.933,0.641365,0.514976
105,0.658419,0.549052
105.067,0.658424,0.54105
105.133,0.650263,0.522489
105.2,0.659325,0.531692
105.267,0.610245,0.376319
105.333,0.613657,0.379885
105.4,0.627562,0.424667
105.467,0.629482,0.423212
105.533,0.667505,0.544293
105.6,0.667012,0.548245
105.667,0.621682,0.402666
105.733,0.616764,0.392181
105.8,0.662718,0.53601
105.867,0.665989,0.559518
105.933,0.660555,0.550666
106,0.653895,0.55574
106.067,0.648766,0.549549
106.133,0.645363,0.54029
106.2,0.654355,0.560944
106.267,0.650197,0.547203
106.333,0.648897,0.539985
106.4,0.657176,0.559349
106.467,0.656763,0.547222
106.533,0.650066,0.531045
106.6,0.656303,0.546119
106.667,0.657898,0.539023
106.733,0.651211,0.534119
106.8,0.658424,0.551272
106.867,0.660864,0.545222
106.933,0.653229,0.526305
107,0.661198,0.54282
107.067,0.667087,0.541642
107.133,0.631669,0.42837
107.2,0.632805,0.426553
107.267,0.647128,0.485489
107.333,0.652628,0.527004
107.4,0.648836,0.531547
107.467,0.637258,0.50528
107.533,0.626816,0.488427
107.6,0.624845,0.492209
107.667,0.619411,0.478191
107.733,0.619706,0.485531
107.8,0.618594,0.497414
107.867,0.616815,0.494199
107.933,0.610362,0.485888
108,0.614098,0.498601
108.067,0.610785,0.488389
108.133,0.594692,0.462061
108.2,0.601253,0.471959
108.267,0.528801,0.0011545
108.333,0.525925,0.0011545
108.4,0.615938,0.496288
108.467,0.628191,0.495044
108.533,0.610864,0.476093
108.6,0.619373,0.499503
108.667,0.641782,0.512512
108.733,0.621701,0.491538
108.8,0.622419,0.49152
108.867,0.638005,0.500066
108.933,0.626234,0.504778
109,0.620617,0.489347
109.067,0.6247,0.479552
109.133,0.610264,0.471616
109.2,0.615604,0.486259
109.267,0.63165,0.490975
109.333,0.577389,0.357866
109.4,0.58219,0.367913
109.467,0.610034,0.451511
109.533,0.604914,0.459485
109.6,0.612164,0.476971
109.667,0.609804,0.44542
109.733,0.596879,0.432096
109.8,0.555378,0.174653
109.867,0.549592,0.148151
109.933,0.566717,0.228018
110,0.611442,0.460475
110.067,0.587967,0.309025
110.133,0.587671,0.315032
110.2,0.598076,0.3412
110.267,0.585081,0.2776
110.333,0.595316,0.303815
110.4,0.607729,0.369129
110.467,0.597236,0.329294
110.533,0.602323,0.360475
110.6,0.621635,0.479867
110.667,0.613662,0.442036
110.733,0.599765,0.430824
110.8,0.602689,0.447799
110.867,0.581636,0.364459
110.933,0.515844,0.0537451
111,0.504322,0.0120471
111.067,0.503224,0.0145204
111.133,0.574939,0.378698
111.2,0.563774,0.324207
111.267,0.549554,0.284119
111.333,0.558039,0.321818
111.4,0.553449,0.312488
111.467,0.528928,0.228393
111.533,0.536113,0.241989
111.6,0.57828,0.42416
111.667,0.563816,0.362216
111.733,0.552281,0.310283
111.8,0.520138,0.127999
111.867,0.511737,0.120288
111.933,0.581397,0.435738
112,0.512803,0.149873
112.067,0.501905,0.140985
112.133,0.567721,0.430036
112.2,0.578698,0.47087
112.267,0.58494,0.484888
112.333,0.571752,0.476934
112.4,0.5656,0.457166
112.467,0.559855,0.431059
112.533,0.553004,0.417346
112.6,0.574934,0.461672
112.667,0.585968,0.470687
112.733,0.586963,0.464708
112.8,0.606073,0.510423
112.867,0.617716,0.520232
112.933,0.612089,0.50978
113,0.62531,0.525892
113.067,0.642299,0.529979
113.133,0.636296,0.513014
113.2,0.625634,0.457401
113.267,0.627173,0.44473
113.333,0.653407,0.524601
113.4,0.667224,0.556509
113.467,0.678966,0.558724
113.533,0.672386,0.546344
113.6,0.6789,0.564403
113.667,0.684621,0.569781
113.733,0.667083,0.542195
113.8,0.66368,0.550568
113.867,0.671569,0.5604
113.933,0.659306,0.540773
114,0.637319,0.49305
114.067,0.624291,0.473306
114.133,0.623799,0.502328
114.2,0.62523,0.518237
114.267,0.626713,0.511995
114.333,0.614145,0.503224
114.4,0.618744,0.509147
114.467,0.61307,0.482241
114.533,0.597644,0.460649
114.6,0.598386,0.478032
114.667,0.592543,0.461568
114.733,0.572372,0.429487
114.8,0.547179,0.347541
114.867,0.546297,0.346945
114.933,0.555486,0.416196
115,0.554951,0.422898
115.067,0.559912,0.426948
115.133,0.544425,0.404956
115.2,0.558537,0.438047
115.267,0.558307,0.437376
115.333,0.530937,0.386245
115.4,0.530383,0.397142
115.467,0.542083,0.420227
115.533,0.5331,0.413183
115.6,0.533297,0.418599
115.667,0.532875,0.419913
115.733,0.524451,0.413873
115.8,0.523616,0.419199
115.867,0.516834,0.420673
115.933,0.492806,0.382077
116,0.504163,0.40413
116.067,0.507392,0.430801
116.133,0.47721,0.376469
116.2,0.480012,0.388361
116.267,0.477126,0.405528
116.333,0.455162,0.377914
116.4,0.454646,0.387967
116.467,0.455683,0.392022
116.533,0.435451,0.36858
116.6,0.441548,0.376966
116.667,0.456711,0.3799
116.733,0.43769,0.361737
116.8,0.444687,0.37538
116.867,0.461775,0.379932
116.933,0.444082,0.374901
117,0.433668,0.3604
117.067,0.435841,0.34817
117.133,0.441158,0.379149
117.2,0.454008,0.404552
117.267,0.461226,0.402145
117.333,0.427886,0.367294
117.4,0.414004,0.344486
117.467,0.350976,0.170973
117.533,0.352286,0.179806
117.6,0.434414,0.372053
117.667,0.432852,0.355242
117.733,0.425277,0.348855
117.8,0.442191,0.373794
117.867,0.450324,0.3646
117.933,0.428417,0.342618
118,0.439347,0.357171
118.067,0.448508,0.35328
118.133,0.434494,0.338155
118.2,0.452745,0.370485
118.267,0.462258,0.37592
118.333,0.439666,0.359095
118.4,0.446996,0.376117
118.467,0.436085,0.356772
118.533,0.4221,0.356078
118.6,0.401919,0.321485
118.667,0.402239,0.31698
118.733,0.407321,0.348644
118.8,0.405852,0.347067
118.867,0.407035,0.337075
118.933,0.393805,0.3289
119,0.406467,0.350826
119.067,0.38853,0.32256
119.133,0.304562,0.0767881
119.2,0.309452,0.0843486
119.267,0.384804,0.328074
119.333,0.370044,0.311695
119.4,0.372757,0.32256
119.467,0.370645,0.321081
119.533,0.356054,0.301047
119.6,0.357401,0.307786
119.667,0.359757,0.308232
119.733,0.344603,0.291261
119.8,0.346353,0.302802
119.867,0.354688,0.300835
119.933,0.339112,0.276633
120,0.341158,0.284907
120.067,0.363647,0.304768
120.133,0.354881,0.292848
120.2,0.360038,0.296349
120.267,0.368355,0.298963
120.333,0.349629,0.278562
120.4,0.35718,0.291107
120.467,0.386958,0.322639
120.533,0.350657,0.282415
120.6,0.351647,0.290145
120.667,0.368237,0.308166
120.733,0.336343,0.273146
120.8,0.338671,0.281899
120.867,0.341876,0.281908
120.933,0.317355,0.260273
121,0.324728,0.271621
121.067,0.343678,0.290412
121.133,0.318219,0.269401
121.2,0.329843,0.276187
121.267,0.288037,0.101032
121.333,0.286432,0.105008
121.4,0.299169,0.125451
121.467,0.304102,0.12057
121.533,0.320626,0.213075
121.6,0.350676,0.292965
121.667,0.341191,0.261583
121.733,0.334363,0.254463
121.8,0.314384,0.178478
121.867,0.317669,0.168223
121.933,0.345589,0.276061
122,0.330275,0.224911
122.067,0.320171,0.203187
122.133,0.324165,0.255195
122.2,0.327971,0.267547
122.267,0.303112,0.197954
122.333,0.298747,0.199503
122.4,0.312723,0.258344
122.467,0.277408,0.158771
122.533,0.27247,0.161822
122.6,0.283828,0.215731
122.667,0.274507,0.208654
122.733,0.268768,0.211822
122.8,0.270973,0.221288
122.867,0.273494,0.222011
122.933,0.248799,0.194992
123,0.250774,0.206195
123.067,0.24794,0.201197
123.133,0.225737,0.170025
123.2,0.221687,0.174761
123.267,0.214459,0.168463
123.333,0.198484,0.155721
123.4,0.198944,0.158612
123.467,0.195208,0.150221
123.533,0.194495,0.147574
123.6,0.203623,0.159105
123.667,0.211066,0.161611
123.733,0.210273,0.150103
123.8,0.227736,0.159306
123.867,0.240839,0.166078
123.933,0.238849,0.162488
124,0.254102,0.180144
124.067,0.256519,0.174892
124.133,0.244908,0.161972
124.2,0.231129,0.1383
124.267,0.235456,0.139455
124.333,0.217477,0.111662
124.4,0.219786,0.107889
124.467,0.247578,0.144528
124.533,0.244406,0.136052
124.6,0.256002,0.140234
124.667,0.276464,0.15619
124.733,0.275469,0.164666
124.8,0.277431,0.102919
124.867,0.281796,0.0971185
124.933,0.287038,0.174911
125,0.277056,0.155219
125.067,0.300896,0.189103
125.133,0.286878,0.179778
125.2,0.298578,0.186934
125.267,0.33517,0.219242
125.333,0.310972,0.20513
125.4,0.315492,0.215473
125.467,0.340816,0.233401
125.533,0.335733,0.2513
125.6,0.352454,0.281035
125.667,0.395462,0.315811
125.733,0.362779,0.287606
125.8,0.366088,0.296874
125.867,0.378238,0.303726
125.933,0.344875,0.22897
126,0.354909,0.246396
126.067,0.38784,0.317993
126.133,0.35833,0.254003
126.2,0.372494,0.276793
126.267,0.389872,0.293552
126.333,0.377328,0.28042
126.4,0.399948,0.339638
126.467,0.425296,0.360123
