time,queue_density,dynamic_density
45.8462,0.808438,0
45.9231,0.808645,0
46,0.810029,0
46.0769,0.812568,0
46.1538,0.811559,0
46.2308,0.810128,0
46.3077,0.809654,0
46.3846,0.807514,0
46.4615,0.807251,0
46.5385,0.806711,0
46.6154,0.806932,0
46.6923,0.801145,0
46.7692,0.801248,0
46.8462,0.796734,0
46.9231,0.796246,0
47,0.794781,0
47.0769,0.790942,0
47.1538,0.784381,0
47.2308,0.785813,0
47.3077,0.769514,0
47.3846,0.769706,0
47.4615,0.76843,0
47.5385,0.761902,0
47.6154,0.759532,0
47.6923,0.755355,0
47.7692,0.748376,0
47.8462,0.753266,0
47.9231,0.74403,0
48,0.740468,0
48.0769,0.737357,0
48.1538,0.736338,0
48.2308,0.731542,0
48.3077,0.729904,0
48.3846,0.718373,0
48.4615,0.718284,0
48.5385,0.709799,0
48.6154,0.706946,0
48.6923,0.706908,0
48.7692,0.704172,0
48.8462,0.699399,0
48.9231,0.698907,0
49,0.695105,0
49.0769,0.679322,0
49.1538,0.675263,0
49.2308,0.672682,0
49.3077,0.671283,0
49.3846,0.671147,0
49.4615,0.663723,0
49.5385,0.660268,0
49.6154,0.658387,0
49.6923,0.65894,0
49.7692,0.655805,0
49.8462,0.655589,0
49.9231,0.651497,0
50,0.653966,0
50.0769,0.653318,0
50.1538,0.659794,0
50.2308,0.656209,0
50.3077,0.653844,0
50.3846,0.654083,0
50.4615,0.649385,0
50.5385,0.648273,0
50.6154,0.652853,0
50.6923,0.651614,0
50.7692,0.643322,0
50.8462,0.624892,0
50.9231,0.627065,0
51,0.625394,0
51.0769,0.626469,0
51.1538,0.601441,0
51.2308,0.598447,0
51.3077,0.593922,0
51.3846,0.58845,0
51.4615,0.586789,0
51.5385,0.581265,0
51.6154,0.557171,0
51.6923,0.555993,0
51.7692,0.548972,0
51.8462,0.543552,0
51.9231,0.541937,0
52,0.529599,0
52.0769,0.530341,0
52.1538,0.523428,0
52.2308,0.522808,0
52.3077,0.515098,0
52.3846,0.515032,0
52.4615,0.50987,0
52.5385,0.512498,0
52.6154,0.498433,0
52.6923,0.500418,0
52.7692,0.500676,0
52.8462,0.503952,0
52.9231,0.508429,0
53,0.513019,0
53.0769,0.512554,0
53.1538,0.514933,0
53.2308,0.51827,0
53.3077,0.520687,0
53.3846,0.52316,0
53.4615,0.524033,0
53.5385,0.526413,0
53.6154,0.517702,0
53.6923,0.513859,0
53.7692,0.513037,0
53.8462,0.512019,0
53.9231,0.510109,0
54,0.507298,0
54.0769,0.511231,0
54.1538,0.510118,0
54.2308,0.511808,0
54.3077,0.508255,0
54.3846,0.494725,0
54.4615,0.505233,0
54.5385,0.512657,0
54.6154,0.508734,0
54.6923,0.512953,0
54.7692,0.511399,0
54.8462,0.510433,0
54.9231,0.507833,0
55,0.508574,0
55.0769,0.510062,0
55.1538,0.511906,0
55.2308,0.518932,0
55.3077,0.522133,0
55.3846,0.527661,0
55.4615,0.530397,0
55.5385,0.532715,0
55.6154,0.542092,0
55.6923,0.544856,0
55.7692,0.54457,0
55.8462,0.54587,0
55.9231,0.544636,0
56,0.543265,0
56.0769,0.54542,0
56.1538,0.534691,0
56.2308,0.538943,0
56.3077,0.536798,0
56.3846,0.537479,0
56.4615,0.523447,0
56.5385,0.524287,0
56.6154,0.526309,0
56.6923,0.522827,0
56.7692,0.52591,0
56.8462,0.52386,0
56.9231,0.526014,0
57,0.527361,0
57.0769,0.526478,0
57.1538,0.522405,0
57.2308,0.524254,0
57.3077,0.527633,0
57.3846,0.536503,0
57.4615,0.540665,0
57.5385,0.547813,0
57.6154,0.548052,0
57.6923,0.552018,0
57.7692,0.545987,0
57.8462,0.546053,0
57.9231,0.531101,0
58,0.525685,0
58.0769,0.527164,0
58.1538,0.522048,0
58.2308,0.521856,0
58.3077,0.517036,0
58.3846,0.514365,0
58.4615,0.516712,0
58.5385,0.517059,0
58.6154,0.517233,0
58.6923,0.519016,0
58.7692,0.524493,0
58.8462,0.530031,0
58.9231,0.528271,0
59,0.527243,0
59.0769,0.529158,0
59.1538,0.531411,0
59.2308,0.53357,0
59.3077,0.53395,0
59.3846,0.534682,0
59.4615,0.536916,0
59.5385,0.536658,0
59.6154,0.53486,0
59.6923,0.523451,0
59.7692,0.522198,0
59.8462,0.516881,0
59.9231,0.51782,0
60,0.514483,0
60.0769,0.512939,0
60.1538,0.511836,0
60.2308,0.511324,0
60.3077,0.508804,0
60.3846,0.509546,0
60.4615,0.508983,0
60.5385,0.508865,0
60.6154,0.510836,0
60.6923,0.516304,0
60.7692,0.515191,0
60.8462,0.522372,0
60.9231,0.522208,0
61,0.524559,0
61.0769,0.52217,0
61.1538,0.518838,0
61.2308,0.518955,0
61.3077,0.518247,0
61.3846,0.516862,0
61.4615,0.507204,0
61.5385,0.499892,0
61.6154,0.49977,0
61.6923,0.4987,0
61.7692,0.497029,0
61.8462,0.495748,0
61.9231,0.49594,0
62,0.493758,0
62.0769,0.490614,0
62.1538,0.485517,0
62.2308,0.483926,0
62.3077,0.483443,0
62.3846,0.489581,0
62.4615,0.492435,0
62.5385,0.492252,0
62.6154,0.486634,0
62.6923,0.486892,0
62.7692,0.477778,0
62.8462,0.473526,0
62.9231,0.467158,0
63,0.461789,0
63.0769,0.458607,0
63.1538,0.455796,0
63.2308,0.44709,0
63.3077,0.452487,0
63.3846,0.452722,0
63.4615,0.456993,0
63.5385,0.461667,0
63.6154,0.474108,0
63.6923,0.482528,0
63.7692,0.486977,0
63.8462,0.495147,0
63.9231,0.508818,0
64,0.51865,0
64.0769,0.530247,0
64.1538,0.532392,0
64.2308,0.537019,0
64.3077,0.548752,0
64.3846,0.542622,0
64.4615,0.542472,0
64.5385,0.542594,0
64.6154,0.540576,0
64.6923,0.535118,0
64.7692,0.529806,0
64.8462,0.521804,0
64.9231,0.511615,0
65,0.479942,0
65.0769,0.479233,0
65.1538,0.473207,0
65.2308,0.47225,0
65.3077,0.472057,0
65.3846,0.468059,0
65.4615,0.463164,0
65.5385,0.457054,0
65.6154,0.45421,0
65.6923,0.45328,0
65.7692,0.43762,0
65.8462,0.435592,0
65.9231,0.434963,0
66,0.426957,0
66.0769,0.422259,0
66.1538,0.417909,0
66.2308,0.413544,0
66.3077,0.410954,0
66.3846,0.403234,0
66.4615,0.393786,0
66.5385,0.388145,0
66.6154,0.38433,0
66.6923,0.384288,0
66.7692,0.364924,0
